0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
1 0 -1.135 0 1 1.17 {} Color 1 TrackId TrackColor 0 0 0
2 0.750003 -1.135 0 2 0.584984 {1} Color 1 TrackId TrackColor 0 0 0
3 -0.749997 -1.135 0 2 0.584989 {1} Color 1 TrackId TrackColor 0 0 0
4 -1.12559 -1.13431 0 3 0.293074 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
5 -0.376779 -1.13277 0 3 0.295375 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
6 1.1244 -1.13424 0 3 0.294111 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
7 0.373218 -1.1327 0 3 0.296412 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
11 1.2159 -1.07123 0 123 0.209587 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 1.21554 -1.07085 0 124 0.209949 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 1.21518 -1.07048 0 125 0.210311 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 1.21483 -1.0701 0 126 0.210673 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 1.21447 -1.06973 0 127 0.211034 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 1.21412 -1.06935 0 128 0.211395 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 1.21376 -1.06898 0 129 0.211756 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 1.2134 -1.06861 0 130 0.212115 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 1.21305 -1.06823 0 131 0.212475 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 1.21269 -1.06786 0 132 0.212833 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 1.21234 -1.06748 0 133 0.213192 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 0
12 -0.191556 -1.12969 0 4 0.149681 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.193622 -1.12698 0 5 0.151467 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.195688 -1.12427 0 6 0.153253 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.197754 -1.12156 0 7 0.155038 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.199821 -1.11884 0 8 0.156822 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.201887 -1.11613 0 9 0.158605 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.203953 -1.11342 0 10 0.160387 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.206019 -1.11071 0 11 0.162169 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.208086 -1.108 0 12 0.16395 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.210152 -1.10528 0 13 0.16573 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.212218 -1.10257 0 14 0.16751 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.214284 -1.09986 0 15 0.169289 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.216351 -1.09715 0 16 0.171067 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.218417 -1.09444 0 17 0.172845 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.220483 -1.09172 0 18 0.174621 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.222549 -1.08901 0 19 0.176397 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.224616 -1.0863 0 20 0.178173 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.226682 -1.08359 0 21 0.179947 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.228748 -1.08088 0 22 0.181721 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.230814 -1.07816 0 23 0.183494 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.232881 -1.07545 0 24 0.185266 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.234947 -1.07274 0 25 0.187038 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.237013 -1.07003 0 26 0.188809 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.239079 -1.06732 0 27 0.190579 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.241146 -1.0646 0 28 0.192349 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.243212 -1.06189 0 29 0.194117 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.245278 -1.05918 0 30 0.195885 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.247344 -1.05647 0 31 0.197653 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.249411 -1.05376 0 32 0.199419 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.251477 -1.05104 0 33 0.201185 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.253543 -1.04833 0 34 0.20295 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 -0.199238 -1.04904 0 35 0.233489 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 1
13 -0.565151 -1.13139 0 4 0.148403 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.566407 -1.12953 0 5 0.149406 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.567664 -1.12766 0 6 0.150407 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.56892 -1.1258 0 7 0.151405 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.570177 -1.12394 0 8 0.152401 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.571433 -1.12208 0 9 0.153394 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.57269 -1.12021 0 10 0.154384 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.573946 -1.11835 0 11 0.155372 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.575203 -1.11649 0 12 0.156357 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.576459 -1.11463 0 13 0.15734 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.577716 -1.11277 0 14 0.158321 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.578972 -1.1109 0 15 0.159298 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.580229 -1.10904 0 16 0.160273 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.581485 -1.10718 0 17 0.161246 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.582742 -1.10532 0 18 0.162216 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.583998 -1.10345 0 19 0.163184 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.585255 -1.10159 0 20 0.164149 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.586511 -1.09973 0 21 0.165111 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.587768 -1.09787 0 22 0.166071 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.589024 -1.096 0 23 0.167028 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.59028 -1.09414 0 24 0.167983 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.591537 -1.09228 0 25 0.168936 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.592793 -1.09042 0 26 0.169885 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.59405 -1.08856 0 27 0.170832 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.595306 -1.08669 0 28 0.171777 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.596563 -1.08483 0 29 0.172719 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.597819 -1.08297 0 30 0.173659 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.599076 -1.08111 0 31 0.174596 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.600332 -1.07924 0 32 0.17553 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.601589 -1.07738 0 33 0.176462 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.602845 -1.07552 0 34 0.177391 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.604102 -1.07366 0 35 0.178318 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.552957 -1.07679 0 36 0.201886 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.554038 -1.07494 0 37 0.203294 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.55512 -1.0731 0 38 0.204705 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.556201 -1.07125 0 39 0.206117 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.557283 -1.06941 0 40 0.207532 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.558365 -1.06756 0 41 0.208948 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.559446 -1.06572 0 42 0.210366 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.560528 -1.06388 0 43 0.211786 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.56161 -1.06203 0 44 0.213208 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 -0.562691 -1.06019 0 45 0.214631 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 1
14 -1.31299 -1.1345 0 4 0.14624 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31298 -1.13425 0 5 0.146432 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31297 -1.13401 0 6 0.146625 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31297 -1.13376 0 7 0.146818 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31296 -1.13351 0 8 0.14701 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31295 -1.13326 0 9 0.147203 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31294 -1.13301 0 10 0.147395 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31293 -1.13276 0 11 0.147588 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31293 -1.13252 0 12 0.147781 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31292 -1.13227 0 13 0.147973 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31291 -1.13202 0 14 0.148166 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.3129 -1.13177 0 15 0.148358 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31289 -1.13152 0 16 0.148551 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31289 -1.13127 0 17 0.148744 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31288 -1.13102 0 18 0.148936 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31287 -1.13078 0 19 0.149129 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31286 -1.13053 0 20 0.149321 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31285 -1.13028 0 21 0.149514 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31285 -1.13003 0 22 0.149707 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31284 -1.12978 0 23 0.149899 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31283 -1.12953 0 24 0.150092 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31282 -1.12929 0 25 0.150284 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31281 -1.12904 0 26 0.150477 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31281 -1.12879 0 27 0.15067 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.3128 -1.12854 0 28 0.150862 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31279 -1.12829 0 29 0.151055 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31278 -1.12804 0 30 0.151247 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31277 -1.12779 0 31 0.15144 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31277 -1.12755 0 32 0.151632 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31276 -1.1273 0 33 0.151825 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31275 -1.12705 0 34 0.152018 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31274 -1.1268 0 35 0.15221 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31273 -1.12655 0 36 0.152403 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31273 -1.1263 0 37 0.152595 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31272 -1.12606 0 38 0.152788 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31271 -1.12581 0 39 0.152981 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.3127 -1.12556 0 40 0.153173 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31269 -1.12531 0 41 0.153366 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31269 -1.12506 0 42 0.153558 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31268 -1.12481 0 43 0.153751 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31267 -1.12456 0 44 0.153944 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31266 -1.12432 0 45 0.154136 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31265 -1.12407 0 46 0.154329 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31265 -1.12382 0 47 0.154521 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31264 -1.12357 0 48 0.154714 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31263 -1.12332 0 49 0.154907 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31262 -1.12307 0 50 0.155099 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31261 -1.12283 0 51 0.155292 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31261 -1.12258 0 52 0.155484 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.3126 -1.12233 0 53 0.155677 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31259 -1.12208 0 54 0.15587 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31258 -1.12183 0 55 0.156062 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31257 -1.12158 0 56 0.156255 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31257 -1.12133 0 57 0.156447 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31256 -1.12109 0 58 0.15664 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31255 -1.12084 0 59 0.156832 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31254 -1.12059 0 60 0.157025 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31253 -1.12034 0 61 0.157218 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31253 -1.12009 0 62 0.15741 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31252 -1.11984 0 63 0.157603 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31251 -1.1196 0 64 0.157795 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.3125 -1.11935 0 65 0.157988 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31249 -1.1191 0 66 0.158181 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31249 -1.11885 0 67 0.158373 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31248 -1.1186 0 68 0.158566 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31247 -1.11835 0 69 0.158758 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31246 -1.1181 0 70 0.158951 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31245 -1.11786 0 71 0.159144 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31245 -1.11761 0 72 0.159336 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31244 -1.11736 0 73 0.159529 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31243 -1.11711 0 74 0.159721 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31242 -1.11686 0 75 0.159914 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31241 -1.11661 0 76 0.160107 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31241 -1.11636 0 77 0.160299 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.3124 -1.11612 0 78 0.160492 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31239 -1.11587 0 79 0.160684 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31238 -1.11562 0 80 0.160877 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31237 -1.11537 0 81 0.16107 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31237 -1.11512 0 82 0.161262 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31236 -1.11487 0 83 0.161455 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31235 -1.11463 0 84 0.161647 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31234 -1.11438 0 85 0.16184 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31233 -1.11413 0 86 0.162032 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31233 -1.11388 0 87 0.162225 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31232 -1.11363 0 88 0.162418 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31231 -1.11338 0 89 0.16261 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.3123 -1.11313 0 90 0.162803 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31229 -1.11289 0 91 0.162995 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31229 -1.11264 0 92 0.163188 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31228 -1.11239 0 93 0.163381 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31227 -1.11214 0 94 0.163573 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31226 -1.11189 0 95 0.163766 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.31225 -1.11164 0 96 0.163958 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25695 -1.10381 0 97 0.18564 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25695 -1.10352 0 98 0.185861 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25695 -1.10323 0 99 0.186083 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25695 -1.10294 0 100 0.186304 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25696 -1.10265 0 101 0.186525 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25696 -1.10236 0 102 0.186747 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25696 -1.10206 0 103 0.186968 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25696 -1.10177 0 104 0.187189 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25697 -1.10148 0 105 0.18741 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25697 -1.10119 0 106 0.187631 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25697 -1.1009 0 107 0.187852 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25698 -1.10061 0 108 0.188073 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25698 -1.10032 0 109 0.188294 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25698 -1.10003 0 110 0.188515 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25698 -1.09973 0 111 0.188735 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25699 -1.09944 0 112 0.188956 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25699 -1.09915 0 113 0.189177 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25699 -1.09886 0 114 0.189397 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.257 -1.09857 0 115 0.189618 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.257 -1.09828 0 116 0.189838 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.257 -1.09799 0 117 0.190059 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.257 -1.09769 0 118 0.190279 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25701 -1.0974 0 119 0.190499 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25701 -1.09711 0 120 0.190719 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25701 -1.09682 0 121 0.190939 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25701 -1.09653 0 122 0.191159 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25702 -1.09624 0 123 0.191379 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25702 -1.09595 0 124 0.191599 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25702 -1.09566 0 125 0.191819 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25703 -1.09536 0 126 0.192039 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25703 -1.09507 0 127 0.192259 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25703 -1.09478 0 128 0.192479 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25703 -1.09449 0 129 0.192698 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25704 -1.0942 0 130 0.192918 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25704 -1.09391 0 131 0.193137 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25704 -1.09362 0 132 0.193357 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25704 -1.09332 0 133 0.193576 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25705 -1.09303 0 134 0.193796 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25705 -1.09274 0 135 0.194015 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25705 -1.09245 0 136 0.194234 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25706 -1.09216 0 137 0.194453 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25706 -1.09187 0 138 0.194672 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25706 -1.09158 0 139 0.194891 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25706 -1.09129 0 140 0.19511 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25707 -1.09099 0 141 0.195329 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25707 -1.0907 0 142 0.195548 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25707 -1.09041 0 143 0.195767 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25707 -1.09012 0 144 0.195986 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25708 -1.08983 0 145 0.196204 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25708 -1.08954 0 146 0.196423 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25708 -1.08925 0 147 0.196641 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25709 -1.08895 0 148 0.19686 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25709 -1.08866 0 149 0.197078 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25709 -1.08837 0 150 0.197297 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25709 -1.08808 0 151 0.197515 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.2571 -1.08779 0 152 0.197733 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.2571 -1.0875 0 153 0.197952 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.2571 -1.08721 0 154 0.19817 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.2571 -1.08692 0 155 0.198388 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25711 -1.08662 0 156 0.198606 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25711 -1.08633 0 157 0.198824 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25711 -1.08604 0 158 0.199042 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25712 -1.08575 0 159 0.199259 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25712 -1.08546 0 160 0.199477 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25712 -1.08517 0 161 0.199695 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25712 -1.08488 0 162 0.199913 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25713 -1.08458 0 163 0.20013 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25713 -1.08429 0 164 0.200348 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 -1.25713 -1.084 0 165 0.200565 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
