0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
1 0 -1.135 0 1 1.17 {} Color 1 TrackId TrackColor 0 0 0
2 -0.750003 -1.135 0 2 0.584984 {1} Color 1 TrackId TrackColor 0 0 0
3 0.749997 -1.135 0 2 0.584989 {1} Color 1 TrackId TrackColor 0 0 0
4 1.125 -1.13423 0 3 0.29365 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
5 0.374998 -1.1327 0 3 0.295957 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
6 -1.125 -1.13424 0 3 0.293631 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
7 -0.375007 -1.13271 0 3 0.295939 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
10 -1.24136 -1.07265 0 131 0.199897 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.24121 -1.07229 0 132 0.200171 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.24107 -1.07193 0 133 0.200444 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.24093 -1.07156 0 134 0.200717 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.24079 -1.0712 0 135 0.20099 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.24065 -1.07084 0 136 0.201263 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.24051 -1.07048 0 137 0.201535 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.24037 -1.07011 0 138 0.201807 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.24023 -1.06975 0 139 0.202078 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.24009 -1.06939 0 140 0.202349 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23995 -1.06903 0 141 0.20262 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.2398 -1.06867 0 142 0.20289 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23966 -1.0683 0 143 0.20316 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23952 -1.06794 0 144 0.20343 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23938 -1.06758 0 145 0.203699 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23924 -1.06722 0 146 0.203968 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.2391 -1.06685 0 147 0.204236 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23896 -1.06649 0 148 0.204504 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23882 -1.06613 0 149 0.204772 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23868 -1.06577 0 150 0.205039 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23854 -1.06541 0 151 0.205306 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.2384 -1.06504 0 152 0.205573 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23825 -1.06468 0 153 0.205839 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23811 -1.06432 0 154 0.206105 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23797 -1.06396 0 155 0.206371 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23783 -1.06359 0 156 0.206636 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23769 -1.06323 0 157 0.206901 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23755 -1.06287 0 158 0.207165 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23741 -1.06251 0 159 0.207429 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23727 -1.06215 0 160 0.207693 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23713 -1.06178 0 161 0.207957 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23699 -1.06142 0 162 0.20822 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23685 -1.06106 0 163 0.208482 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.2367 -1.0607 0 164 0.208744 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23656 -1.06034 0 165 0.209006 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23642 -1.05997 0 166 0.209268 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23628 -1.05961 0 167 0.209529 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23614 -1.05925 0 168 0.20979 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.236 -1.05889 0 169 0.21005 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23586 -1.05852 0 170 0.21031 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23572 -1.05816 0 171 0.21057 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23558 -1.0578 0 172 0.21083 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23544 -1.05744 0 173 0.211089 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23529 -1.05708 0 174 0.211347 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23515 -1.05671 0 175 0.211605 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23501 -1.05635 0 176 0.211863 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23487 -1.05599 0 177 0.212121 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23473 -1.05563 0 178 0.212378 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
10 -1.23459 -1.05526 0 179 0.212635 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 1
11 -0.937297 -1.13281 0 4 0.147961 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.936979 -1.13168 0 5 0.148793 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.936661 -1.13055 0 6 0.149622 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.936343 -1.12942 0 7 0.150451 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.936025 -1.12829 0 8 0.151277 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.935707 -1.12715 0 9 0.152103 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.935389 -1.12602 0 10 0.152926 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.935071 -1.12489 0 11 0.153749 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.934753 -1.12376 0 12 0.154569 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.934435 -1.12263 0 13 0.155389 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.934117 -1.1215 0 14 0.156206 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.933799 -1.12037 0 15 0.157023 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.933481 -1.11924 0 16 0.157837 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.933163 -1.11811 0 17 0.158651 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.932845 -1.11698 0 18 0.159462 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.932527 -1.11585 0 19 0.160273 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.932209 -1.11471 0 20 0.161081 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.931892 -1.11358 0 21 0.161888 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.931574 -1.11245 0 22 0.162694 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.931256 -1.11132 0 23 0.163498 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.930938 -1.11019 0 24 0.164301 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.93062 -1.10906 0 25 0.165102 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.930302 -1.10793 0 26 0.165902 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.929984 -1.1068 0 27 0.1667 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.929666 -1.10567 0 28 0.167497 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.929348 -1.10454 0 29 0.168292 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.92903 -1.10341 0 30 0.169086 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.928712 -1.10228 0 31 0.169878 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.928394 -1.10114 0 32 0.170668 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.928076 -1.10001 0 33 0.171458 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.927758 -1.09888 0 34 0.172245 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.92744 -1.09775 0 35 0.173031 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.927122 -1.09662 0 36 0.173816 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.926804 -1.09549 0 37 0.174599 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.871831 -1.08035 0 38 0.196811 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.871576 -1.07913 0 39 0.197645 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.87132 -1.07792 0 40 0.198476 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.871065 -1.0767 0 41 0.199305 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.870809 -1.07548 0 42 0.200131 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.870554 -1.07427 0 43 0.200955 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.870298 -1.07305 0 44 0.201776 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.870043 -1.07183 0 45 0.202595 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.869788 -1.07061 0 46 0.203412 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.869532 -1.0694 0 47 0.204226 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.869277 -1.06818 0 48 0.205037 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.869021 -1.06696 0 49 0.205847 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.868766 -1.06575 0 50 0.206654 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.86851 -1.06453 0 51 0.207458 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.868255 -1.06331 0 52 0.20826 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.867999 -1.0621 0 53 0.20906 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.867744 -1.06088 0 54 0.209857 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.867488 -1.05966 0 55 0.210652 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.867233 -1.05844 0 56 0.211444 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.866978 -1.05723 0 57 0.212234 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.866722 -1.05601 0 58 0.213022 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 -
11 -0.866467 -1.05479 0 59 0.213807 "{1, 2, 6}" Color 1 TrackId TrackColor 0 0 1
12 0.187421 -1.1296 0 4 0.150244 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.187366 -1.12674 0 5 0.152338 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.18731 -1.12389 0 6 0.154431 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.187255 -1.12104 0 7 0.156523 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.1872 -1.11818 0 8 0.158613 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.187145 -1.11533 0 9 0.160702 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.187089 -1.11248 0 10 0.162789 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.187034 -1.10962 0 11 0.164876 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186979 -1.10677 0 12 0.16696 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186924 -1.10391 0 13 0.169044 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186868 -1.10106 0 14 0.171126 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186813 -1.09821 0 15 0.173206 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186758 -1.09535 0 16 0.175286 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186703 -1.0925 0 17 0.177364 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186648 -1.08965 0 18 0.17944 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186592 -1.08679 0 19 0.181515 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186537 -1.08394 0 20 0.183589 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186482 -1.08109 0 21 0.185662 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186427 -1.07823 0 22 0.187733 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186371 -1.07538 0 23 0.189803 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186316 -1.07252 0 24 0.191871 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186261 -1.06967 0 25 0.193938 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186206 -1.06682 0 26 0.196004 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.18615 -1.06396 0 27 0.198068 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.186095 -1.06111 0 28 0.200131 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.18604 -1.05826 0 29 0.202193 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.185985 -1.0554 0 30 0.204253 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.185929 -1.05255 0 31 0.206312 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.185874 -1.0497 0 32 0.208369 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.185819 -1.04684 0 33 0.210426 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.185764 -1.04399 0 34 0.21248 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.185708 -1.04114 0 35 0.214534 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
12 0.185653 -1.03828 0 36 0.216586 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 1
13 0.562275 -1.13108 0 4 0.149131 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.56207 -1.12894 0 5 0.150657 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.561865 -1.12681 0 6 0.15218 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.56166 -1.12467 0 7 0.153701 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.561456 -1.12253 0 8 0.155219 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.561251 -1.12039 0 9 0.156735 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.561046 -1.11826 0 10 0.158248 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.560841 -1.11612 0 11 0.159759 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.560636 -1.11398 0 12 0.161268 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.560432 -1.11184 0 13 0.162774 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.560227 -1.1097 0 14 0.164278 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.560022 -1.10757 0 15 0.165779 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.559817 -1.10543 0 16 0.167278 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.559613 -1.10329 0 17 0.168775 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.559408 -1.10115 0 18 0.170269 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.559203 -1.09902 0 19 0.171761 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.558998 -1.09688 0 20 0.17325 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.558793 -1.09474 0 21 0.174737 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.558589 -1.0926 0 22 0.176221 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.558384 -1.09047 0 23 0.177703 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.558179 -1.08833 0 24 0.179183 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.557974 -1.08619 0 25 0.18066 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.557769 -1.08405 0 26 0.182135 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.557565 -1.08192 0 27 0.183607 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.55736 -1.07978 0 28 0.185077 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.557155 -1.07764 0 29 0.186545 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.55695 -1.0755 0 30 0.18801 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.556745 -1.07337 0 31 0.189473 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.556541 -1.07123 0 32 0.190933 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.556336 -1.06909 0 33 0.192391 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.556131 -1.06695 0 34 0.193847 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.555926 -1.06482 0 35 0.1953 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.555722 -1.06268 0 36 0.19675 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 -
13 0.503528 -1.05557 0 37 0.219827 "{1, 3, 5}" Color 1 TrackId TrackColor 0 0 1
14 1.31243 -1.1344 0 4 0.146758 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31226 -1.1341 0 5 0.147114 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31209 -1.1338 0 6 0.147471 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31192 -1.1335 0 7 0.147827 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31175 -1.1332 0 8 0.148183 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31158 -1.1329 0 9 0.14854 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31141 -1.1326 0 10 0.148896 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31125 -1.1323 0 11 0.149252 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31108 -1.132 0 12 0.149609 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31091 -1.1317 0 13 0.149965 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31074 -1.1314 0 14 0.150321 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31057 -1.1311 0 15 0.150678 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.3104 -1.1308 0 16 0.151034 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31023 -1.1305 0 17 0.151391 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.31007 -1.1302 0 18 0.151747 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.3099 -1.1299 0 19 0.152103 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30973 -1.1296 0 20 0.15246 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30956 -1.1293 0 21 0.152816 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30939 -1.129 0 22 0.153172 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30922 -1.1287 0 23 0.153529 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30905 -1.1284 0 24 0.153885 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30889 -1.1281 0 25 0.154241 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30872 -1.1278 0 26 0.154598 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30855 -1.1275 0 27 0.154954 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30838 -1.1272 0 28 0.155311 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30821 -1.1269 0 29 0.155667 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30804 -1.12661 0 30 0.156023 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30787 -1.12631 0 31 0.15638 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30771 -1.12601 0 32 0.156736 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30754 -1.12571 0 33 0.157092 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30737 -1.12541 0 34 0.157449 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.3072 -1.12511 0 35 0.157805 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30703 -1.12481 0 36 0.158161 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30686 -1.12451 0 37 0.158518 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30669 -1.12421 0 38 0.158874 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30652 -1.12391 0 39 0.159231 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30636 -1.12361 0 40 0.159587 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30619 -1.12331 0 41 0.159943 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30602 -1.12301 0 42 0.1603 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30585 -1.12271 0 43 0.160656 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30568 -1.12241 0 44 0.161012 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30551 -1.12211 0 45 0.161369 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30534 -1.12181 0 46 0.161725 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30518 -1.12151 0 47 0.162082 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30501 -1.12121 0 48 0.162438 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30484 -1.12091 0 49 0.162794 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30467 -1.12061 0 50 0.163151 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.3045 -1.12031 0 51 0.163507 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30433 -1.12001 0 52 0.163863 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30416 -1.11971 0 53 0.16422 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.304 -1.11941 0 54 0.164576 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30383 -1.11911 0 55 0.164932 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30366 -1.11881 0 56 0.165289 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30349 -1.11851 0 57 0.165645 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30332 -1.11821 0 58 0.166002 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.30315 -1.11791 0 59 0.166358 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24996 -1.09922 0 60 0.18094 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24982 -1.09885 0 61 0.18124 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24968 -1.09849 0 62 0.181539 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24954 -1.09813 0 63 0.181838 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.2494 -1.09776 0 64 0.182137 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24926 -1.0974 0 65 0.182435 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24912 -1.09704 0 66 0.182733 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24899 -1.09668 0 67 0.18303 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24885 -1.09631 0 68 0.183327 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24871 -1.09595 0 69 0.183624 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24857 -1.09559 0 70 0.18392 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24843 -1.09522 0 71 0.184216 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24829 -1.09486 0 72 0.184511 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24815 -1.0945 0 73 0.184807 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24801 -1.09414 0 74 0.185101 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24787 -1.09377 0 75 0.185396 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24773 -1.09341 0 76 0.18569 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24759 -1.09305 0 77 0.185983 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24745 -1.09268 0 78 0.186276 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24731 -1.09232 0 79 0.186569 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
14 1.24717 -1.09196 0 80 0.186861 "{1, 3, 4}" Color 1 TrackId TrackColor 0 0 -
